Salary,DOJ,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
275000,2013-07-01,programmer,Bangalore,m,1990-08-16,81.16,icse,2008,68.5,icse,2,B.Tech/B.E.,applied electronics and instrumentation,61.5,0,Orissa,2013,605,520,325,0.338786347219528,455,292,-1,-1,-1,-1,-1,1.4208,1.2114,0.6248,-0.995,-0.2859
425000,2012-06-01,systems engineer,HYDERABAD,f,1990-08-10,83.5,state,2008,94.2,state,2,B.Tech/B.E.,information technology,88.2,0,Andhra Pradesh,2012,515,475,445,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.6646,1.4368,-0.0537,0.884829999999999,0.5024
450000,2011-04-01,software engineer,Bangalore,m,1988-03-25,65.0,state,2006,66.0,icse,2,B.Tech/B.E.,information technology,64.0,0,Uttar Pradesh,2010,515,565,554,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.7264,0.1888,-1.2148,-0.5253,1.1343
300000,2014-09-01,software developer,Bangalore,f,1992-04-30,88.0,state,2010,88.0,state,2,B.Tech/B.E.,computer science & engineering,70.12,0,Andhra Pradesh,2014,710,605,605,0.744758354008939,405,-1,438,-1,-1,-1,-1,0.5591,1.2114,1.8543,0.1459,0.0973
470000,2011-03-01,senior systems engineer,Jaipur,m,1988-10-10,79.0,cbse,2006,76.6,cbse,2,B.Tech/B.E.,information technology,77.85,1,Rajasthan,2010,635,495,495,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.8192,-0.5913,0.2366,-0.7603,-0.1295
120000,2014-05-01,technical support executive,-1,m,1988-06-30,55.6,state,2005,50.8,state,2,MCA,computer application,80.03,1,West Bengal,2014,440,425,370,0.23780283983757,415,-1,315,-1,-1,-1,-1,-0.0154,0.8784,1.2396,1.2869,0.8637
300000,2014-03-01,business analyst,Bangalore,m,1992-11-20,75.0,state,2008,72.0,state,2,B.Tech/B.E.,information technology,80.0,0,Uttar Pradesh,2013,475,470,415,0.911395278391328,595,-1,500,-1,-1,-1,-1,0.8463,1.0449,1.3933,-1.6289,-0.2859
205000,2011-12-01,electrical engineer,Chennai,m,1989-03-05,84.6,n/a,2006,66.5,n/a,2,B.Tech/B.E.,electronics and electrical engineering,66.7,1,Tamil Nadu,2010,345,255,395,0.0587928000083534,195,200,-1,-1,-1,-1,-1,-0.1082,0.0328,-0.1988,0.2973,-0.7615
310000,2013-06-01,software engineer,Pune,m,1989-11-26,79.0,state,2008,76.4,state,2,B.Tech/B.E.,electronics and communication engineering,65.0,0,Maharashtra,2012,605,510,515,-1.0,345,-1,346,-1,-1,-1,-1,1.7081,0.8784,1.547,-1.6289,-0.0943
300000,2014-09-01,qa analyst,-1,f,1991-03-06,62.0,cbse,2012,61.0,cbse,2,B.Tech/B.E.,computer engineering,70.0,0,Haryana,2013,250,305,385,0.10487135986097,275,-1,-1,-1,-1,-1,-1,-0.5116,0.8229,0.8809,0.0192,1.6302
460000,2013-06-01,technical support engineer,-1,m,1990-04-08,62.0,state,2007,61.0,state,2,M.Tech./M.E.,computer science & engineering,63.0,0,Punjab,2013,465,595,605,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-1.1644,-1.6191,-1.2196,-0.1076,-2.2021
320000,2015-03-01,assistant system engineer,-1,m,1993-08-13,86.0,state,2010,92.0,state,2,B.Tech/B.E.,electronics and communication engineering,72.0,0,Andhra Pradesh,2014,350,590,570,0.493596387301038,415,324,-1,-1,-1,-1,-1,0.8463,0.0459,-0.2974,-0.7415,-0.4776
340000,2014-12-01,application developer,Navi Mumbai,f,1993-08-14,85.8,cbse,2010,65.8,cbse,2,B.Tech/B.E.,information technology,69.7,0,Uttar Pradesh,2014,615,630,750,0.622642915849938,485,-1,407,-1,-1,-1,-1,0.8463,1.0449,0.01,-0.2344,0.4805
120000,2014-05-01,android developer,Noida,m,1992-08-15,68.4,state,2008,61.0,state,2,B.Tech/B.E.,computer science & engineering,62.2,1,Rajasthan,2013,440,375,330,0.23780283983757,455,-1,315,-1,-1,-1,-1,-1.7389,-1.2861,-0.4511,0.7798,-1.8189
100000,2011-07-01,web developer,Noida,m,1985-07-20,51.0,state,2004,48.0,state,2,MCA,computer application,59.0,0,Uttar Pradesh,2010,275,365,395,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.2009,-0.2793,0.2366,1.4724,0.0284
510000,2014-09-01,application engineer,Noida,m,1991-09-01,79.6,cbse,2009,73.2,cbse,2,B.Tech/B.E.,electronics and communication engineering,66.96,1,Rajasthan,2014,535,640,630,0.338786347219528,-1,292,-1,-1,-1,-1,-1,-1.1644,0.2124,0.3174,0.9066,-0.4776
300000,2012-07-01,production engineer,Indore,m,1989-12-08,63.4,state,2008,63.0,state,2,B.Tech/B.E.,electronics & instrumentation eng,69.3,0,Madhya Pradesh,2012,360,350,320,0.600643959446608,-1,-1,-1,-1,-1,-1,-1,-0.4463,-1.1196,-1.6807,-0.4879,-1.244
480000,2011-10-01,senior systems engineer,mysore,m,1989-12-06,86.53,state,2007,71.55,state,2,B.Tech/B.E.,computer engineering,78.5,0,Orissa,2011,515,505,454,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-0.1082,0.9688,0.8171,-0.8778,0.3444
170000,2011-11-01,project coordinator,-1,f,1989-04-10,76.18,state,2007,86.33,state,2,B.Tech/B.E.,computer engineering,73.46,0,Tamil Nadu,2011,485,545,385,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.3555,1.2808,0.2366,1.3549,1.2923
340000,2015-01-01,software engineer,Hyderabad,m,1991-04-18,91.43,icse,2009,74.0,cbse,2,B.Tech/B.E.,computer science & engineering,70.0,1,Telangana,2016,665,460,570,0.144789889482462,445,-1,284,-1,-1,-1,-1,0.4155,0.3789,-0.1437,-0.7415,-0.2859
640000,2010-04-01,programmer analyst,Bangalore,m,1987-04-24,78.0,n/a,2004,71.3,n/a,2,B.Tech/B.E.,information technology,67.0,0,Madhya Pradesh,2009,455,605,625,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-0.2628,-0.5913,0.2366,-0.1727,0.8183
330000,2013-12-01,software engineer,Chennai,m,1992-01-13,76.17,state,2009,72.0,cbse,2,B.Tech/B.E.,computer science & engineering,78.0,0,Rajasthan,2013,510,535,605,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.4155,-0.7866,-1.2196,1.1601,-1.8189
225000,2014-07-01,system engineer,THANE,m,1990-12-25,82.4,cbse,2010,72.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,64.06,0,Uttar Pradesh,2014,485,525,545,0.338786347219528,-1,292,-1,-1,-1,-1,-1,-0.0154,0.3789,0.6248,0.9066,0.6721
180000,2011-01-01,software developer,Noida,m,1985-07-06,58.0,state,2004,57.6,state,2,B.Tech/B.E.,computer engineering,61.9,0,Uttarakhand,2011,265,375,365,0.165633091512476,305,-1,-1,-1,-1,-1,-1,0.8192,0.8128,-0.1988,0.1798,-0.2875
440000,2012-10-01,application developer,Bangalore,f,1990-09-28,79.0,cbse,2007,83.4,cbse,2,B.Tech/B.E.,electronics and communication engineering,72.7,0,Jammu and Kashmir,2012,535,485,525,0.376059586651545,-1,300,-1,-1,-1,393,-1,0.3555,0.6178,0.7083,0.2973,-0.2875
305000,2014-01-01,software engineer,Bangalore,f,1990-09-15,90.04,n/a,2008,75.16,n/a,2,B.Tech/B.E.,electronics & instrumentation eng,77.0,0,Karnataka,2012,505,495,615,0.538386892985096,475,333,-1,-1,-1,-1,-1,-0.0696,0.0328,-0.1988,0.0035,-0.9194
500000,2012-10-01,software engineer,Gurgaon,f,1991-04-23,76.0,cbse,2008,76.6,cbse,2,B.Tech/B.E.,computer engineering,77.58,0,Haryana,2012,595,645,495,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-2.5811,-0.2012,0.5994,0.1798,0.1864
270000,2013-01-01,network engineer,Mysore,m,1988-10-15,60.4,cbse,2006,60.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,62.0,0,Uttar Pradesh,2010,395,425,395,0.655766942617211,-1,-1,-1,-1,-1,366,-1,-0.2628,0.3448,-0.1988,0.5323,0.6603
300000,2014-06-01,java software engineer,Noida,m,1993-01-29,74.23,state,2010,77.77,state,2,B.Tech/B.E.,computer science & engineering,75.6,0,Punjab,2014,475,435,430,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.2718,1.0449,0.1637,0.1459,0.8637
1200000,2010-07-01,engineer trainee,Maharajganj,m,1988-04-25,59.8,icse,2006,60.25,icse,2,B.Tech/B.E.,mechanical engineering,68.63,0,Uttar Pradesh,2010,575,595,405,0.0210662282612675,-1,-1,-1,206,-1,-1,-1,0.2009,1.1248,1.1074,-1.1128,0.9763
315000,2014-11-01,programmer analyst,-1,f,1991-02-06,82.3,cbse,2010,89.6,state,2,B.Tech/B.E.,electronics and electrical engineering,67.95,0,Punjab,2014,555,580,355,0.444617716881577,345,-1,-1,-1,393,-1,-1,-0.159,-1.1196,1.2396,1.6672,0.6721
300000,2014-11-01,programmer analyst,Kolkata,m,1992-03-19,90.0,cbse,2009,86.4,cbse,2,B.Tech/B.E.,electrical engineering,65.7,0,Jharkhand,2014,605,325,515,0.837620725714257,334,-1,-1,-1,500,-1,-1,0.1282,-0.2871,1.3933,0.653,-0.6692
320000,2013-03-01,production engineer,New Delhi,m,1992-01-19,84.2,cbse,2009,67.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,69.88,0,Uttar Pradesh,2013,495,385,505,0.910770164246022,445,433,-1,-1,-1,260,-1,-1.0355,1.2028,0.3817,0.64983,-0.1295
180000,2013-04-01,sap consultant,Thiruvananthapuram,m,1990-05-10,86.4,cbse,2008,80.4,cbse,2,B.Tech/B.E.,computer engineering,61.54,0,Kerala,2012,585,505,605,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.51,0.5008,-0.4891,-0.8778,0.1864
675000,2011-11-01,senior software engineer,Noida,m,1988-11-07,60.0,n/a,2004,59.0,n/a,2,B.Tech/B.E.,computer engineering,67.0,0,Uttar Pradesh,2011,515,555,425,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.2793,-0.6343,-0.6428,-2.9731
120000,2014-11-01,.net developer,Punchkula,m,1992-11-14,60.8,state,2009,63.0,state,2,B.Tech/B.E.,information technology,68.0,1,Tamil Nadu,2014,440,400,310,0.144789889482462,345,-1,284,-1,-1,-1,-1,0.4155,-1.1196,0.7785,-0.1076,-0.2859
325000,2014-09-01,software engineer,Greater Noida,m,1992-01-10,82.8,cbse,2009,73.6,cbse,2,B.Tech/B.E.,computer science & engineering,67.5,1,Karnataka,2014,520,450,575,0.744758354008939,545,-1,438,-1,-1,-1,-1,-0.159,0.0459,0.7785,-1.1218,-0.0943
350000,2014-02-01,system engineer,Bangalore,m,1991-04-20,82.6,cbse,2009,63.6,cbse,2,B.Tech/B.E.,information technology,71.0,0,Uttarakhand,2013,535,525,530,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.8192,-0.9033,-1.5776,-1.1128,-0.1295
205000,2014-04-01,quality analyst,Hyderabad,f,1992-03-26,74.0,state,2009,61.1,state,2,B.Tech/B.E.,computer science & engineering,71.0,1,Telangana,2013,500,460,235,0.0800552813405495,275,-1,253,-1,-1,-1,-1,1.1336,0.3789,0.6248,-1.8824,0.8637
300000,2014-06-01,marketing coordinator,Bhubaneshwar,m,1989-10-10,89.8,n/a,2007,66.6,n/a,2,B.Tech/B.E.,electronics and communication engineering,55.33,0,Orissa,2012,555,205,435,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.2793,0.9623,1.1199,0.1864
325000,2014-03-01,systems engineer,Pune ,f,1992-06-30,88.67,state,2009,86.8,state,2,B.Tech/B.E.,electronics and communication engineering,74.94,1,Telangana,2013,570,590,620,-1.0,335,-1,-1,-1,-1,-1,-1,0.8463,0.2124,-0.1437,-1.2486,-1.0524
105000,2013-12-01,system administrator,-1,m,1992-07-05,64.66,state,2008,63.0,state,2,B.Tech/B.E.,information technology,67.0,0,Uttar Pradesh,2013,370,410,470,0.842248322257836,415,-1,469,-1,-1,-1,-1,0.2718,-1.1196,-1.8344,-0.7415,-1.8189
250000,2010-11-01,senior engineer,Greater Noida,m,1989-05-12,78.0,cbse,2006,77.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,68.64,0,Uttar Pradesh,2010,505,555,554,0.910770164246022,275,433,-1,-1,-1,313,-1,-0.2628,0.0328,-1.5051,-0.6428,1.1343
340000,2013-04-01,software engineer,Gurgaon,m,1989-11-27,77.8,cbse,2007,79.6,cbse,1,B.Tech/B.E.,information technology,70.12,1,Delhi,2011,535,445,465,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-1.0355,0.3448,0.8171,0.6498,-0.4455
195000,2014-10-01,business development managerde,coimbatore,m,1991-05-04,79.6,state,2011,87.58,n/a,2,B.Tech/B.E.,information technology,6.63,0,Tamil Nadu,2014,380,355,210,0.144789889482462,285,-1,284,-1,-1,-1,-1,0.8463,0.7119,0.4711,1.1601,0.4805
320000,2014-07-01,engineer,Noida,m,1991-11-13,89.5,cbse,2010,81.4,cbse,2,B.Tech/B.E.,mechanical engineering,60.0,0,Punjab,2014,735,510,585,0.725984147969479,-1,-1,-1,438,-1,-1,-1,0.2718,0.3789,-0.6048,-0.7415,0.0973
360000,2014-03-01,assistant system engineer,Noida,m,1991-06-05,81.2,cbse,2009,76.4,cbse,2,B.Tech/B.E.,mechanical engineering,72.3,0,Uttar Pradesh,2013,765,605,665,0.755375120895548,-1,-1,-1,446,-1,-1,-1,1.5644,0.7119,1.2396,-2.3895,1.247
145000,2013-09-01,network administrator,-1,m,1992-06-29,80.0,state,2009,89.0,state,2,B.Tech/B.E.,computer science & engineering,62.0,1,Telangana,2013,325,530,405,0.356536487724475,275,-1,346,-1,-1,-1,-1,0.99,0.3789,-0.2974,-1.1218,-1.244
100000,2014-10-01,web developer,Mysore,m,1993-01-16,78.0,state,2012,62.0,state,2,B.Tech/B.E.,information science engineering,60.0,0,Karnataka,2014,525,435,405,0.744758354008939,415,-1,438,-1,-1,-1,-1,-2.3134,-0.1206,-0.2974,0.1459,-1.6273
325000,2011-07-01,project engineer,Dhanbad,m,1986-01-15,72.0,icse,2004,62.0,icse,2,B.Tech/B.E.,electronics and electrical engineering,53.0,1,Maharashtra,2010,335,335,405,0.376059586651545,275,300,-1,-1,-1,-1,-1,0.0464,0.0328,-0.1988,-0.1727,1.6082
385000,2013-06-01,engineer,-1,m,1992-06-12,64.56,cbse,2008,66.66,cbse,2,B.Tech/B.E.,electrical engineering,65.02,0,Uttar Pradesh,2013,545,475,485,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.1282,0.0459,0.1637,0.2727,-0.2859
120000,2014-11-01,software test engineer,Noida,m,1991-09-28,60.0,state,2009,47.0,state,2,B.Tech/B.E.,information technology,59.9,0,Uttar Pradesh,2014,395,400,390,0.486747008438193,305,-1,376,-1,-1,-1,-1,0.8463,-0.2871,0.01,0.2727,0.0973
235000,2014-07-01,java software engineer,Mumbai,f,1992-02-09,91.12,state,2010,72.0,state,2,B.Tech/B.E.,computer science & engineering,74.0,1,West Bengal,2014,490,470,585,0.953899775079926,475,-1,530,-1,-1,-1,-1,1.1336,1.5444,1.547,-1.7556,-0.0943
615000,2013-06-01,quality engineer,Noida,m,1993-08-15,80.0,state,2009,77.2,cbse,2,B.Tech/B.E.,information technology,76.76,0,Uttar Pradesh,2013,475,630,810,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-1.8825,-0.7866,0.3174,1.0333,-1.8189
105000,2014-11-01,web developer,Hyderabad,m,1991-11-03,73.08,state,2009,71.2,state,2,B.Tech/B.E.,electronics and communication engineering,64.46,1,Telangana,2013,405,400,430,0.538386892985096,385,333,-1,-1,-1,-1,-1,-0.7335,-0.9531,0.6248,0.2727,-1.8189
290000,2014-07-01,software developer,Bangalore,f,1990-05-09,88.6,cbse,2009,78.0,cbse,2,B.Tech/B.E.,computer science & engineering,84.0,1,West Bengal,2014,455,560,630,0.0409993103614119,495,-1,223,-1,-1,-1,-1,0.4155,-0.1206,-0.2974,1.1601,0.0973
145000,2014-04-01,php developer,Lucknow,m,1991-11-19,72.0,cbse,2009,54.0,cbse,2,B.Tech/B.E.,computer science & engineering,64.0,0,Uttar Pradesh,2014,335,535,400,0.486747008438193,395,-1,376,-1,-1,-1,-1,-1.1644,-0.2871,0.6248,0.1459,-0.0943
305000,2013-09-01,software engineer,Noida,m,1991-03-25,85.0,icse,2008,80.0,icse,2,B.Tech/B.E.,electronics and communication engineering,63.0,0,Uttar Pradesh,2013,660,585,620,0.0219691089363428,-1,164,376,-1,-1,-1,-1,1.2772,-0.6201,-0.1437,-1.6289,-0.0943
275000,2013-07-01,technical support specialist,Noida,f,1992-07-17,78.33,cbse,2008,67.6,cbse,2,B.Tech/B.E.,computer science & engineering,65.72,0,Haryana,2012,510,655,605,0.488347976782714,405,-1,-1,-1,-1,-1,-1,1.8517,1.3779,1.0859,-2.136,1.6302
180000,2010-12-01,data analyst,Hyderabad,m,1989-05-12,81.33,state,2006,91.9,state,2,B.Tech/B.E.,electronics & telecommunications,70.56,1,Tamil Nadu,2010,325,295,575,0.694479327708463,225,366,-1,-1,-1,-1,-1,-0.4173,-0.9033,-0.1988,-0.5253,-0.4455
140000,2013-01-01,business development executive,-1,f,1987-02-19,77.8,cbse,2005,67.6,cbse,2,B.Tech/B.E.,electronics and communication engineering,83.5,0,Uttarakhand,2012,425,455,555,0.694479327708463,-1,366,-1,-1,-1,313,-1,-0.4173,-0.0842,-0.1626,0.53233,-0.6035
120000,2014-08-01,junior software engineer,Trivandrum,m,1990-11-16,75.0,cbse,2009,80.0,state,2,B.Tech/B.E.,electronics and communication engineering,60.85,0,Kerala,2013,570,580,750,-1.0,495,-1,-1,-1,-1,-1,-1,-0.4463,0.0459,-0.7585,-1.2486,-0.4776
320000,2012-06-01,electrical project engineer,Bhubaneswar,m,1991-04-04,73.0,state,2008,63.1,state,2,B.Tech/B.E.,electrical engineering,73.2,0,Orissa,2012,355,425,505,0.229481754911755,-1,266,-1,332,-1,-1,-1,0.8192,1.5538,0.925999999999999,-0.0552,0.3444
405000,2013-08-01,system engineer,Hyderabad,m,1989-05-17,77.0,cbse,2007,60.2,cbse,2,B.Tech/B.E.,information technology,68.5,0,Uttar Pradesh,2012,570,475,500,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-0.0154,-2.1186,0.1637,1.6672,-1.6273
325000,2014-06-01,systems engineer,Pune,m,1992-12-25,78.0,cbse,2010,76.6,cbse,1,B.Tech/B.E.,information technology,75.0,0,Uttar Pradesh,2014,590,555,545,0.911395278391328,525,-1,500,-1,-1,-1,-1,-0.159,-0.2871,0.01,-0.6147,0.2889
340000,2014-06-01,asp.net developer,Kolkata,m,1992-03-30,87.0,state,2009,79.0,state,2,B.Tech/B.E.,computer science & engineering,78.0,1,West Bengal,2013,510,605,445,0.563267823666597,425,196,-1,-1,-1,-1,-1,-2.8879,-4.2831,-3.2176,-1.1218,-5.2679
225000,2011-11-01,quality analyst,Gurgaon,f,1989-10-08,72.0,cbse,2007,69.0,cbse,2,B.Tech/B.E.,computer engineering,72.0,0,Haryana,2011,505,345,365,0.342314899911815,365,-1,-1,-1,-1,-1,-1,0.51,0.1888,0.2366,-0.4078,0.5024
200000,2014-12-01,application developer,kolkata,m,1990-10-12,73.0,state,2009,61.0,state,2,B.Tech/B.E.,computer science & engineering,58.0,0,Karnataka,2014,520,390,320,0.622642915849938,415,-1,407,-1,-1,-1,-1,0.1282,1.3779,0.6248,-0.2344,0.6721
225000,2014-09-01,customer service,New Delhi,m,1991-01-17,78.0,state,2009,72.0,state,2,B.Tech/B.E.,information technology,64.0,0,Uttarakhand,2014,595,530,525,0.486747008438193,445,-1,376,-1,-1,-1,-1,1.4208,1.2114,0.3174,-0.995,1.4386
335000,2015-03-01,programmer analyst,Chennai,m,1992-07-21,73.0,state,2009,68.46,state,1,B.Tech/B.E.,information technology,63.0,0,Rajasthan,2014,420,485,545,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-0.8772,0.5454,-0.1437,0.653,-0.2859
350000,2013-12-01,graduate engineer trainee,Noida,m,1991-07-05,84.0,cbse,2009,85.2,cbse,1,B.Tech/B.E.,electronics and communication engineering,78.59,1,Delhi,2013,625,605,735,0.376059586651545,-1,300,-1,-1,-1,446,-1,-1.0208,1.0449,-1.3733,-1.8824,1.0554
240000,2013-01-01,web developer,-1,m,1990-05-25,79.0,cbse,2007,72.0,cbse,1,B.Tech/B.E.,electronics and communication engineering,78.96,1,Delhi,2012,565,475,615,0.229481754911755,485,266,-1,-1,-1,-1,-1,1.4374,1.9048,1.2525,-0.26087,0.8183
1860000,2012-07-01,field engineer,mumbai,f,1989-10-15,89.7,n/a,2007,89.6,n/a,1,M.Tech./M.E.,electrical engineering,83.9,0,Uttar Pradesh,2012,625,555,625,0.910770164246022,-1,433,-1,-1,-1,-1,-1,-1.3447,0.6178,-1.4688,0.884829999999999,0.6603
435000,2013-01-01,system engineer,Gandhi Nagar,m,1990-05-22,85.0,cbse,2007,64.0,cbse,2,B.Tech/B.E.,mechanical engineering,65.0,0,Uttar Pradesh,2012,465,505,515,0.535862819499896,-1,-1,-1,393,-1,-1,-1,0.2009,0.8128,1.2525,-0.4078,0.9763
375000,2014-07-01,software engineer,Noida,m,1993-03-28,85.8,cbse,2010,78.4,cbse,1,B.Tech/B.E.,computer science & engineering,77.56,1,Delhi,2014,530,595,340,0.842248322257836,485,-1,469,-1,-1,-1,-1,1.2772,1.2114,-2.1418,-1.7556,-0.6692
275000,2014-06-01,senior software engineer,Chennai,m,1992-10-25,87.4,cbse,2009,82.2,cbse,2,B.Tech/B.E.,computer science & engineering,79.68,0,Uttar Pradesh,2013,380,510,325,0.308400582860308,355,-1,-1,-1,-1,-1,-1,0.99,0.7119,1.0859,-0.1076,0.6721
235000,2012-10-01,software engineer,Hyderabad,m,1990-04-14,92.66,state,2008,95.6,state,2,B.Tech/B.E.,computer engineering,71.44,0,Telangana,2012,455,385,515,0.901489571371033,545,-1,-1,-1,-1,-1,-1,0.6646,0.8518,0.5994,-0.6428,0.5024
455000,2013-03-01,systems engineer,Pune,m,1991-12-16,76.87,state,2008,81.33,state,2,B.Tech/B.E.,computer engineering,74.5,0,Madhya Pradesh,2012,375,505,525,0.961772121099381,-1,-1,-1,-1,-1,-1,-1,0.3555,0.2668,1.2525,0.17983,0.0284
110000,2014-06-01,assistant professor,Una,f,1993-04-15,70.0,cbse,2010,70.0,cbse,2,B.Tech/B.E.,civil engineering,65.0,0,Himachal Pradesh,2014,475,455,415,0.679644640924472,-1,-1,-1,-1,-1,-1,388,-0.0154,1.2114,1.3933,-0.8682,1.6302
180000,2014-06-01,trainee software engineer,Hyderabad ,m,1993-01-19,91.3,state,2010,88.9,state,2,B.Tech/B.E.,computer science & engineering,74.86,1,Telangana,2014,525,545,560,0.486747008438193,455,-1,376,-1,-1,-1,-1,-1.0208,0.7119,0.4711,-0.2344,0.2889
430000,2013-10-01,software developer,Chennai,m,1991-07-31,77.9,state,2009,82.75,state,2,B.Tech/B.E.,electronics and communication engineering,67.2,0,Tamil Nadu,2013,570,495,620,0.538386892985096,375,333,-1,-1,-1,-1,-1,0.4155,0.8784,0.01,-2.136,-0.2859
450000,2013-02-01,software engineer,Bangalore,f,1991-05-04,76.2,cbse,2008,72.6,cbse,2,B.Tech/B.E.,computer engineering,74.7,0,Rajasthan,2012,510,665,455,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.1082,0.2668,-0.2714,0.2973,-0.9194
240000,2013-09-01,product development engineer,New Delhi,f,1991-10-28,77.78,cbse,2009,66.67,cbse,2,B.Tech/B.E.,electronics and communication engineering,79.0,0,Haryana,2013,615,555,595,0.881620069530177,-1,420,-1,-1,-1,-1,-1,0.2718,0.0459,-0.2974,-0.3612,0.0973
660000,2011-09-01,senior software developer,Pune,m,1988-02-05,78.0,n/a,2005,67.0,n/a,2,MCA,computer application,78.0,1,Telangana,2011,465,515,615,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.1623,1.4368,1.688,-0.6134,0.6603
120000,2013-01-01,software developer,Kolkata,f,1989-06-24,81.33,n/a,2006,78.4,n/a,2,MCA,computer application,71.25,1,West Bengal,2012,365,525,524,0.735795709224656,475,-1,-1,-1,-1,-1,-1,1.7156,-0.5913,1.1558,0.218999999999999,-0.9194
300000,2013-11-01,quality assurance automation engineer,Bangalore,m,1989-04-21,65.6,icse,2008,70.2,icse,2,B.Tech/B.E.,information technology,79.0,1,West Bengal,2013,525,590,535,0.744758354008939,615,-1,438,-1,-1,-1,-1,-0.4463,-0.2871,1.2396,-0.7415,0.0973
180000,2013-09-01,design engineer,New Delhi,m,1991-11-16,65.8,cbse,2009,76.8,cbse,2,B.Tech/B.E.,electrical engineering,77.5,0,Rajasthan,2013,430,495,470,0.938399136791175,-1,333,-1,-1,553,-1,-1,0.5591,-0.1206,-2.1418,0.7798,-1.0524
70000,2013-12-01,java developer,Kolkata,m,1992-02-28,67.75,state,2009,61.5,state,2,B.Tech/B.E.,computer science & engineering,76.1,1,West Bengal,2013,450,355,295,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-0.7335,0.2124,-0.1437,0.5262,-0.8608
300000,2014-11-01,software engineer,Pune,f,1992-09-13,91.6,state,2010,88.9,state,2,B.Tech/B.E.,electronics and communication engineering,75.3,0,Andhra Pradesh,2014,420,540,595,0.112139438207403,365,228,-1,-1,-1,-1,-1,-0.159,0.5454,-0.4511,1.5404,0.4805
215000,2014-09-01,design engineer,Daman and Diu,m,1992-01-08,78.66,state,2008,70.6,state,2,B.Tech/B.E.,electronics and electrical engineering,74.96,0,Uttar Pradesh,2013,415,485,530,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.4173,0.1498,-0.598,0.6498,0.1864
450000,2012-02-01,systems engineer,Noida,m,1990-03-15,85.6,cbse,2006,79.4,cbse,1,B.Tech/B.E.,electronics & instrumentation eng,67.23,0,Uttar Pradesh,2011,525,525,565,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-1.9629,-1.9953,-1.6502,0.6498,-1.2354
